tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
05/02/2018;Jakarta Barat;Dini Hari;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Barat;Malam;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Barat;Pagi;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Barat;Siang;Hujan Ringan;75 - 100;23 - 31
05/02/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Pusat;Malam;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Pusat;Pagi;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Pusat;Siang;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Selatan;Malam;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Selatan;Pagi;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Selatan;Siang;Hujan Petir;75 - 100;23 - 31
05/02/2018;Jakarta Timur;Dini Hari;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Timur;Malam;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Timur;Pagi;Berawan;75 - 100;23 - 31
05/02/2018;Jakarta Timur;Siang;Hujan Petir;75 - 100;23 - 31
05/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Utara;Malam;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Utara;Pagi;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Jakarta Utara;Siang;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;75 - 100;23 - 31
05/02/2018;Kepulauan Seribu;Pagi;Hujan Petir;75 - 100;23 - 31
05/02/2018;Kepulauan Seribu;Siang;Hujan Lokal;75 - 100;23 - 31
06/02/2018;Jakarta Barat;Dini Hari;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Barat;Malam;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Barat;Pagi;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Pusat;Dini Hari;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Pusat;Malam;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Pusat;Pagi;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Pusat;Siang;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Selatan;Dini Hari;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Selatan;Malam;Cerah Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Selatan;Pagi;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Selatan;Siang;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Timur;Dini Hari;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Timur;Malam;Cerah Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Timur;Pagi;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Timur;Siang;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Utara;Dini Hari;Berawan Tebal;70 - 90;24 - 31
06/02/2018;Jakarta Utara;Malam;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Jakarta Utara;Pagi;Berawan;70 - 90;24 - 31
06/02/2018;Jakarta Utara;Siang;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;70 - 90;24 - 31
06/02/2018;Kepulauan Seribu;Pagi;Hujan Petir;70 - 90;24 - 31
06/02/2018;Kepulauan Seribu;Siang;Hujan Lokal;70 - 90;24 - 31
07/02/2018;Jakarta Barat;Dini Hari;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Barat;Malam;Hujan Ringan;75 - 95;23 - 28
07/02/2018;Jakarta Barat;Pagi;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Barat;Siang;Hujan Lokal;75 - 95;23 - 28
07/02/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Pusat;Malam;Hujan Ringan;75 - 95;23 - 28
07/02/2018;Jakarta Pusat;Pagi;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Pusat;Siang;Hujan Lokal;75 - 95;23 - 28
07/02/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Selatan;Malam;Cerah Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Selatan;Pagi;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Selatan;Siang;Hujan Sedang;75 - 95;23 - 28
07/02/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Timur;Malam;Cerah Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Timur;Pagi;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Timur;Siang;Hujan Sedang;75 - 95;23 - 28
07/02/2018;Jakarta Utara;Dini Hari;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Utara;Malam;Hujan Ringan;75 - 95;23 - 28
07/02/2018;Jakarta Utara;Pagi;Berawan;75 - 95;23 - 28
07/02/2018;Jakarta Utara;Siang;Cerah Berawan;75 - 95;23 - 28
07/02/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;75 - 95;23 - 28
07/02/2018;Kepulauan Seribu;Malam;Hujan Sedang;75 - 95;23 - 28
07/02/2018;Kepulauan Seribu;Pagi;Cerah Berawan;75 - 95;23 - 28
07/02/2018;Kepulauan Seribu;Siang;Cerah Berawan;75 - 95;23 - 28
08/02/2018;Jakarta Barat;Dini Hari;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Barat;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Barat;Pagi;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Barat;Siang;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Pusat;Dini Hari;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Pusat;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Pusat;Pagi;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Pusat;Siang;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Selatan;Dini Hari;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Selatan;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Selatan;Pagi;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Selatan;Siang;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Timur;Dini Hari;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Timur;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Timur;Pagi;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Timur;Siang;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Utara;Dini Hari;Hujang Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Utara;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Jakarta Utara;Pagi;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Jakarta Utara;Siang;Hujan Ringan;80 - 100;23 - 29
08/02/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Kepulauan Seribu;Malam;Hujan Sedang;80 - 100;23 - 29
08/02/2018;Kepulauan Seribu;Pagi;Hujan Petir;80 - 100;23 - 29
08/02/2018;Kepulauan Seribu;Siang;Hujan Petir;80 - 100;23 - 29
09/02/2018;Jakarta Barat;Dini Hari;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Barat;Malam;Cerah Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Barat;Pagi;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Jakarta Barat;Siang;Hujan Sedang;80 - 95;23 - 28
09/02/2018;Jakarta Pusat;Dini Hari;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Pusat;Malam;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Jakarta Pusat;Pagi;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Jakarta Pusat;Siang;Hujan Lokal;80 - 95;23 - 28
09/02/2018;Jakarta Selatan;Dini Hari;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Selatan;Malam;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Jakarta Selatan;Pagi;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Selatan;Siang;Hujan Petir;80 - 95;23 - 28
09/02/2018;Jakarta Timur;Dini Hari;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Timur;Malam;Cerah Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Timur;Pagi;Berawan ;80 - 95;23 - 28
09/02/2018;Jakarta Timur;Siang;Hujan Petir;80 - 95;23 - 28
09/02/2018;Jakarta Utara;Dini Hari;Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Utara;Malam;Cerah Berawan;80 - 95;23 - 28
09/02/2018;Jakarta Utara;Pagi;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Jakarta Utara;Siang;Hujan Ringan;80 - 95;23 - 28
09/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;80 - 95;23 - 28
09/02/2018;Kepulauan Seribu;Malam;Berawan;80 - 95;23 - 28
09/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;80 - 95;23 - 28
09/02/2018;Kepulauan Seribu;Siang;Berawan;80 - 95;23 - 28
10/02/2018;Jakarta Barat;Dini Hari;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Barat;Malam;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Jakarta Barat;Pagi;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Barat;Siang;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Pusat;Malam;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Pusat;Pagi;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Pusat;Siang;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Selatan;Malam;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Selatan;Pagi;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Selatan;Siang;Hujan Petir;75 - 95;24 - 31
10/02/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Timur;Malam;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Timur;Pagi;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Timur;Siang;Hujan Petir;75 - 95;24 - 31
10/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Jakarta Utara;Malam;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Jakarta Utara;Pagi;Berawan;75 - 95;24 - 31
10/02/2018;Jakarta Utara;Siang;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;75 - 95;24 - 31
10/02/2018;Kepulauan Seribu;Siang;Berawan;75 - 95;24 - 31
11/02/2018;Jakarta Barat;Dini Hari;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Barat;Malam;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Barat;Pagi;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Jakarta Pusat;Malam;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Pusat;Pagi;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Pusat;Siang;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Selatan;Dini Hari;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Selatan;Malam;Cerah berawan;70 - 95;23 - 31
11/02/2018;Jakarta Selatan;Pagi;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Selatan;Siang;Hujan Ringan;70 - 95;23 - 31
11/02/2018;Jakarta Timur;Dini Hari;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Timur;Malam;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Timur;Pagi;Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Timur;Siang;Hujan Ringan;70 - 95;23 - 31
11/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Jakarta Utara;Malam;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Jakarta Utara;Pagi;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Jakarta Utara;Siang;Cerah Berawan;70 - 95;23 - 31
11/02/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;70 - 95;23 - 31
11/02/2018;Kepulauan Seribu;Malam;Berawan;70 - 95;23 - 31
11/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;70 - 95;23 - 31
11/02/2018;Kepulauan Seribu;Siang;Cerah Berawan;70 - 95;23 - 31
12/02/2018;Jakarta Barat;Dini Hari;Cerah Berawan;75 - 95;23 - 31
12/02/2018;Jakarta Barat;Malam;Hujan Lokal;75 - 95;23 - 31
12/02/2018;Jakarta Barat;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Barat;Siang;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;23 - 31
12/02/2018;Jakarta Pusat;Malam;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Pusat;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Pusat;Siang;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;23 - 31
12/02/2018;Jakarta Selatan;Malam;Hujan Lokal;75 - 95;23 - 31
12/02/2018;Jakarta Selatan;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Selatan;Siang;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;23 - 31
12/02/2018;Jakarta Timur;Malam;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Timur;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Timur;Siang;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Utara;Dini Hari;Berawan;75 - 95;23 - 31
12/02/2018;Jakarta Utara;Malam;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Utara;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Jakarta Utara;Siang;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Kepulauan Seribu;Dini Hari;Berawan;75 - 95;23 - 31
12/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;75 - 95;23 - 31
12/02/2018;Kepulauan Seribu;Pagi;Berawan Tebal;75 - 95;23 - 31
12/02/2018;Kepulauan Seribu;Siang;Berawan Tebal;75 - 95;23 - 31
13/02/2018;Jakarta Barat;Dini Hari;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Barat;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Barat;Pagi;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Barat;Siang;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Jakarta Pusat;Dini Hari;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Pusat;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Pusat;Pagi;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Pusat;Siang;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Selatan;Dini Hari;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Selatan;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Selatan;Pagi;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Jakarta Selatan;Siang;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Jakarta Timur;Dini Hari;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Timur;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Timur;Pagi;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Jakarta Timur;Siang;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Jakarta Utara;Dini Hari;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Utara;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Utara;Pagi;Berawan;65 - 90;23 - 32
13/02/2018;Jakarta Utara;Siang;Berawan;65 - 90;23 - 32
13/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 90;23 - 32
13/02/2018;Kepulauan Seribu;Malam;Berawan;65 - 90;23 - 32
13/02/2018;Kepulauan Seribu;Pagi;Berawan;65 - 90;23 - 32
13/02/2018;Kepulauan Seribu;Siang;Berawan;65 - 90;23 - 32
14/02/2018;Jakarta Barat;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Barat;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Jakarta Barat;Pagi;Hujan Ringan;80 - 100;23 - 30
14/02/2018;Jakarta Barat;Siang;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Pusat;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Jakarta Pusat;Pagi;Hujan Ringan;80 - 100;23 - 30
14/02/2018;Jakarta Pusat;Siang;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Selatan;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Jakarta Selatan;Pagi;Hujan Ringan;80 - 100;23 - 30
14/02/2018;Jakarta Selatan;Siang;Hujan Petir;80 - 100;23 - 30
14/02/2018;Jakarta Timur;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Timur;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Jakarta Timur;Pagi;Hujan Ringan;80 - 100;23 - 30
14/02/2018;Jakarta Timur;Siang;Hujan Petir;80 - 100;23 - 30
14/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Utara;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Jakarta Utara;Pagi;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Jakarta Utara;Siang;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Kepulauan Seribu;Malam;Berawan;80 - 100;23 - 30
14/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;80 - 100;23 - 30
14/02/2018;Kepulauan Seribu;Siang;Cerah Berawan;80 - 100;23 - 30
15/02/2018;Jakarta Barat;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Barat;Malam;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Barat;Pagi;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Barat;Siang;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Pusat;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Pusat;Malam;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Pusat;Pagi;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Pusat;Siang;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Selatan;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Selatan;Malam;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Selatan;Pagi;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Selatan;Siang;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Timur;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Timur;Malam;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Timur;Pagi;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Timur;Siang;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Utara;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Utara;Malam;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Jakarta Utara;Pagi;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Jakarta Utara;Siang;Hujan Ringan;85 - 95;23 - 31
15/02/2018;Kepulauan Seribu;Dini Hari;Berawan Tebal;85 - 95;23 - 31
15/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;85 - 95;23 - 31
15/02/2018;Kepulauan Seribu;Pagi;Hujan Petir;85 - 95;23 - 31
15/02/2018;Kepulauan Seribu;Siang;Hujan Ringan;85 - 95;23 - 31
16/02/2018;Jakarta Barat;Dini Hari;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Barat;Malam;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Barat;Pagi;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Pusat;Dini Hari;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Pusat;Malam;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Pusat;Pagi;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Pusat;Siang;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Selatan;Dini Hari;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Selatan;Malam;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Selatan;Pagi;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Selatan;Siang;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Timur;Dini Hari;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Timur;Malam;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Timur;Pagi;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Timur;Siang;Hujan Ringan;70 - 100;23 - 32
16/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Utara;Malam;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Jakarta Utara;Pagi;Berawan;70 - 100;23 - 32
16/02/2018;Jakarta Utara;Siang;Cerah Berawan;70 - 100;23 - 32
16/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;70 - 100;23 - 32
16/02/2018;Kepulauan Seribu;Siang;Cerah Berawan;70 - 100;23 - 32
17/02/2018;Jakarta Barat;Dini Hari;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Barat;Malam;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Jakarta Barat;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Barat;Siang;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Jakarta Pusat;Dini Hari;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Pusat;Malam;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Pusat;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Pusat;Siang;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Jakarta Selatan;Dini Hari;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Selatan;Malam;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Selatan;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Selatan;Siang;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Jakarta Timur;Dini Hari;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Timur;Malam;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Timur;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Timur;Siang;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Jakarta Utara;Dini Hari;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Utara;Malam;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Utara;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Jakarta Utara;Siang;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 95;24 - 31
17/02/2018;Kepulauan Seribu;Malam;Berawan;65 - 95;24 - 31
17/02/2018;Kepulauan Seribu;Pagi;Berawan;65 - 95;24 - 31
17/02/2018;Kepulauan Seribu;Siang;Hujan Lokal;65 - 95;24 - 31
18/02/2018;Jakarta Barat;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Barat;Malam;Cerah Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Barat;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Barat;Siang;Hujan Ringan;75 - 95;24 - 30
18/02/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Pusat;Malam;Cerah Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Pusat;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Pusat;Siang;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Selatan;Malam;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Selatan;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Selatan;Siang;Hujan Ringan;75 - 95;24 - 30
18/02/2018;Jakarta Timur;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Timur;Malam;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Timur;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Timur;Siang;Hujan Ringan;75 - 95;24 - 30
18/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Jakarta Utara;Malam;Hujan Ringan;75 - 95;24 - 30
18/02/2018;Jakarta Utara;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Jakarta Utara;Siang;Berawan;75 - 95;24 - 30
18/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 95;24 - 30
18/02/2018;Kepulauan Seribu;Malam;Hujan Ringan;75 - 95;24 - 30
18/02/2018;Kepulauan Seribu;Pagi;Berawan;75 - 95;24 - 30
18/02/2018;Kepulauan Seribu;Siang;Berawan;75 - 95;24 - 30
19/02/2018;Jakarta Barat;Dini Hari;Berawan;75 - 95;24 - 30
19/02/2018;Jakarta Barat;Malam;Berawan;75 - 95;24 - 30
